red,green,code,blue,nir,maingrid,swir1,swir2,randomc,value,OGC_FID,subgrid
890.5000,807.5000,-38.999247_-11.671449,480.5000,3320.0000,SC-24-Z-C,2550.5000,1413.0000,0.161577078630750,1,56527,SC-24-Z-C-IV
1155.5000,1033.5000,-38.997811_-11.673244,660.0000,2889.0000,SC-24-Z-C,2365.5000,1605.0000,0.405191108264430,1,56534,SC-24-Z-C-IV
668.5000,666.0000,-38.996734_-11.673603,397.0000,2824.5000,SC-24-Z-C,2050.5000,1133.5000,0.107954113034155,1,56576,SC-24-Z-C-IV
692.0000,694.0000,-38.996375_-11.673962,368.0000,2946.0000,SC-24-Z-C,2214.5000,1289.0000,0.467770027761378,1,56616,SC-24-Z-C-IV
985.0000,863.0000,-38.994221_-11.668936,635.0000,2198.0000,SC-24-Z-C,3058.0000,1666.0000,0.297947707604685,1,56592,SC-24-Z-C-IV
512.0000,640.0000,-38.995298_-11.668936,342.0000,3270.0000,SC-24-Z-C,2032.5000,950.0000,0.257760993616125,1,56566,SC-24-Z-C-IV
467.0000,583.0000,-38.994221_-11.670731,341.0000,2888.0000,SC-24-Z-C,1887.5000,872.0000,0.842050455598163,1,56551,SC-24-Z-C-IV
428.5000,531.0000,-38.995298_-11.67109,318.5000,2629.5000,SC-24-Z-C,1448.5000,594.0000,0.906504213024784,1,56614,SC-24-Z-C-IV
407.5000,556.0000,-38.996016_-11.670731,355.0000,2942.5000,SC-24-Z-C,1960.5000,798.5000,0.167074545919097,1,56532,SC-24-Z-C-IV
1122.0000,1073.5000,-38.997811_-11.671449,665.0000,3104.0000,SC-24-Z-C,2778.0000,1499.5000,0.004964893896181,1,56538,SC-24-Z-C-IV
840.5000,777.5000,-38.997811_-11.67109,463.0000,3551.0000,SC-24-Z-C,2542.0000,1316.0000,0.834921618532928,1,56580,SC-24-Z-C-IV
666.0000,692.0000,-38.997093_-11.669654,374.0000,3546.0000,SC-24-Z-C,2355.0000,1097.0000,0.076094770580704,1,56597,SC-24-Z-C-IV
666.0000,748.0000,-38.996734_-11.669295,401.0000,3438.0000,SC-24-Z-C,2207.0000,1097.0000,0.175763889079609,1,56556,SC-24-Z-C-IV
621.0000,636.0000,-38.997452_-11.668936,271.0000,3599.0000,SC-24-Z-C,2170.0000,991.0000,0.246540576075987,1,56552,SC-24-Z-C-IV
1338.0000,1028.0000,-38.997811_-11.667141,538.0000,2522.0000,SC-24-Z-C,3241.0000,2476.0000,0.542794303006765,1,56537,SC-24-Z-C-IV
441.0000,580.0000,-38.996375_-11.6675,292.0000,3653.0000,SC-24-Z-C,1838.0000,778.0000,0.506107065640999,1,56593,SC-24-Z-C-IV
1317.0000,1140.0000,-38.996375_-11.666064,844.0000,2115.0000,SC-24-Z-C,2714.5000,2196.0000,0.492439950397861,1,56572,SC-24-Z-C-IV
1159.0000,916.0000,-38.997452_-11.665705,510.0000,2198.0000,SC-24-Z-C,2983.0000,2370.0000,0.942951310665560,1,56519,SC-24-Z-C-IV
531.0000,580.0000,-38.997811_-11.666423,297.0000,2630.0000,SC-24-Z-C,1653.0000,1043.0000,0.360086755189273,1,56579,SC-24-Z-C-IV
800.0000,692.0000,-38.997811_-11.665346,374.0000,2792.0000,SC-24-Z-C,2244.0000,1468.0000,0.969820795316877,1,56601,SC-24-Z-C-IV
1382.0000,1028.0000,-38.997452_-11.664987,647.0000,2522.0000,SC-24-Z-C,3057.0000,2583.0000,0.409944194812468,1,56560,SC-24-Z-C-IV
1913.0000,1560.0000,-38.996375_-11.66391,994.0000,3710.5000,SC-24-Z-C,4290.0000,2838.0000,0.776590430506856,1,56554,SC-24-Z-C-IV
1345.5000,1233.0000,-38.995657_-11.66391,757.5000,3690.0000,SC-24-Z-C,3749.0000,2289.0000,0.859219622539241,1,56595,SC-24-Z-C-IV
1450.0000,1223.0000,-38.996375_-11.665705,837.5000,2748.5000,SC-24-Z-C,2813.0000,2138.5000,0.072676938405940,1,56604,SC-24-Z-C-IV
1526.0000,1386.0000,-38.995657_-11.665705,960.5000,2660.5000,SC-24-Z-C,2588.5000,1914.5000,0.808873235553243,1,56530,SC-24-Z-C-IV
867.5000,875.5000,-38.99458_-11.665346,513.5000,3301.5000,SC-24-Z-C,2921.5000,1429.5000,0.648796020091422,1,56594,SC-24-Z-C-IV
812.5000,894.5000,-38.994939_-11.665346,563.0000,3371.0000,SC-24-Z-C,2738.5000,1377.0000,0.333103360602102,1,56522,SC-24-Z-C-IV
1045.5000,1106.5000,-38.994939_-11.664269,680.0000,4217.5000,SC-24-Z-C,3495.5000,1983.5000,0.833774415521707,1,56564,SC-24-Z-C-IV
823.0000,936.0000,-38.99458_-11.664269,586.0000,3901.0000,SC-24-Z-C,2710.0000,1331.0000,0.447043145340939,1,56553,SC-24-Z-C-IV
935.0000,919.0000,-38.993503_-11.666423,526.0000,2846.0000,SC-24-Z-C,3094.0000,1789.0000,0.973403853963819,1,56546,SC-24-Z-C-IV
892.0000,919.0000,-38.993144_-11.666782,580.0000,3223.0000,SC-24-Z-C,3022.0000,1589.0000,0.774603640707175,1,56587,SC-24-Z-C-IV
979.0000,919.0000,-38.995298_-11.667859,607.0000,3090.0000,SC-24-Z-C,3167.0000,1850.0000,0.719919440545957,1,56524,SC-24-Z-C-IV
1376.0000,1193.0000,-38.993503_-11.667859,794.0000,3007.0000,SC-24-Z-C,3203.0000,2160.0000,0.521615391555377,1,56543,SC-24-Z-C-IV
979.0000,919.0000,-38.993503_-11.668577,499.0000,2988.0000,SC-24-Z-C,2589.0000,1693.0000,0.080402338315768,1,56585,SC-24-Z-C-IV
892.0000,919.0000,-38.993144_-11.668218,554.0000,2954.0000,SC-24-Z-C,2516.0000,1589.0000,0.677761103660928,1,56602,SC-24-Z-C-IV
803.0000,809.0000,-38.992426_-11.667859,473.0000,3318.0000,SC-24-Z-C,2842.0000,1537.0000,0.278362025770978,1,56561,SC-24-Z-C-IV
1419.0000,1193.0000,-38.992785_-11.6675,740.0000,3438.0000,SC-24-Z-C,3239.0000,2212.0000,0.018449104154027,1,56520,SC-24-Z-C-IV
1024.0000,1028.0000,-38.992785_-11.666782,607.0000,3394.0000,SC-24-Z-C,3131.0000,1797.0000,0.055141175038286,1,56547,SC-24-Z-C-IV
803.0000,863.0000,-38.992067_-11.667141,580.0000,3466.0000,SC-24-Z-C,2878.0000,1485.0000,0.351843420760146,1,56588,SC-24-Z-C-IV
583.0000,698.0000,-38.990272_-11.667141,418.0000,3423.0000,SC-24-Z-C,2155.0000,1070.0000,0.270692001606043,1,56558,SC-24-Z-C-IV
969.0000,956.5000,-38.99099_-11.664987,692.0000,3094.5000,SC-24-Z-C,3188.5000,1684.0000,0.157042457795612,1,56539,SC-24-Z-C-IV
828.5000,846.5000,-38.990631_-11.666064,572.0000,3134.0000,SC-24-Z-C,2820.5000,1616.0000,0.410249145528121,1,56517,SC-24-Z-C-IV
788.0000,808.5000,-38.990631_-11.666423,522.5000,2996.5000,SC-24-Z-C,2824.0000,1403.5000,0.808342941452289,1,56599,SC-24-Z-C-IV
1169.5000,1086.0000,-38.991349_-11.665346,755.0000,3163.5000,SC-24-Z-C,3421.5000,2214.5000,0.093966040273786,1,56581,SC-24-Z-C-IV
892.0000,863.0000,-38.992426_-11.664628,500.0000,2947.0000,SC-24-Z-C,2697.0000,1485.0000,0.288750337593310,1,56544,SC-24-Z-C-IV
1116.0000,1027.0000,-38.996375_-11.662833,657.0000,3389.5000,SC-24-Z-C,2954.5000,1813.5000,0.200690128574860,1,56608,SC-24-Z-C-IV
1139.5000,1082.5000,-38.997452_-11.663192,689.0000,3724.0000,SC-24-Z-C,2962.0000,1732.5000,0.347184811107247,1,56568,SC-24-Z-C-IV
799.5000,887.5000,-38.997811_-11.663192,570.5000,3762.5000,SC-24-Z-C,2359.0000,1315.0000,0.351825138964275,1,56526,SC-24-Z-C-IV
980.0000,972.0000,-38.997811_-11.660679,456.0000,3802.0000,SC-24-Z-C,3094.0000,1680.0000,0.885836389628029,1,56536,SC-24-Z-C-IV
756.0000,860.0000,-38.996734_-11.66032,425.0000,3653.0000,SC-24-Z-C,2207.0000,1043.0000,0.866651204466766,1,56578,SC-24-Z-C-IV
605.0000,693.5000,-38.997093_-11.658884,448.0000,2933.0000,SC-24-Z-C,1651.5000,686.0000,0.990382032829760,1,56596,SC-24-Z-C-IV
1025.0000,1006.0000,-38.99817_-11.658884,672.0000,3921.0000,SC-24-Z-C,2872.0000,1734.0000,0.853719805799731,1,56557,SC-24-Z-C-IV
845.0000,804.0000,-38.999606_-11.659602,429.0000,3921.0000,SC-24-Z-C,2503.0000,1361.0000,0.280679152507842,1,56535,SC-24-Z-C-IV
980.0000,916.0000,-38.999606_-11.66032,510.0000,3330.0000,SC-24-Z-C,3094.0000,2264.0000,0.246951176125422,1,56577,SC-24-Z-C-IV
1183.5000,1050.5000,-38.999247_-11.661038,622.5000,2962.0000,SC-24-Z-C,2639.5000,1871.0000,0.795816208278737,1,56605,SC-24-Z-C-IV
445.5000,633.0000,-38.998529_-11.662115,253.0000,3675.0000,SC-24-Z-C,1962.5000,858.5000,0.131560621687811,1,56523,SC-24-Z-C-IV
1872.0000,1528.0000,-38.999247_-11.662474,960.0000,2576.0000,SC-24-Z-C,3278.0000,2689.0000,0.587130589472524,1,56565,SC-24-Z-C-IV
734.5000,861.5000,-38.998529_-11.662833,532.0000,3621.0000,SC-24-Z-C,2181.0000,1187.5000,0.128713764638566,1,56570,SC-24-Z-C-IV
644.5000,805.5000,-38.99817_-11.663192,435.5000,3725.5000,SC-24-Z-C,2087.0000,1082.5000,0.952236338293389,1,56528,SC-24-Z-C-IV
754.0000,834.0000,-38.99817_-11.663551,569.5000,3378.5000,SC-24-Z-C,2091.0000,1110.0000,0.001786756336880,1,56610,SC-24-Z-C-IV
705.0000,696.5000,-38.999247_-11.664269,449.0000,3153.5000,SC-24-Z-C,2068.5000,1159.5000,0.696524314706162,1,56548,SC-24-Z-C-IV
711.0000,636.0000,-38.998888_-11.667141,346.0000,2683.0000,SC-24-Z-C,1949.0000,1149.0000,0.897192324409341,1,56611,SC-24-Z-C-IV
1114.0000,916.0000,-38.999606_-11.666782,483.0000,2414.0000,SC-24-Z-C,2983.0000,2317.0000,0.802693113148686,1,56571,SC-24-Z-C-IV
756.0000,636.0000,-38.999606_-11.666064,401.0000,2576.0000,SC-24-Z-C,2392.0000,1892.0000,0.630433152912432,1,56529,SC-24-Z-C-IV
845.0000,748.0000,-38.999606_-11.665346,399.0000,2469.0000,SC-24-Z-C,3020.0000,2264.0000,0.444371388292399,1,56589,SC-24-Z-C-IV
675.0000,758.0000,-38.999606_-11.65314,508.0000,2733.0000,SC-24-Z-C,2476.0000,1483.0000,0.437455649154002,1,56607,SC-24-Z-C-IV
1680.0000,1411.0000,-38.998888_-11.653858,906.0000,2889.0000,SC-24-Z-C,3449.0000,2674.0000,0.856266297643815,1,56567,SC-24-Z-C-IV
1679.0000,1411.0000,-38.999247_-11.652781,775.0000,3003.0000,SC-24-Z-C,3880.0000,2830.0000,0.146131589923033,1,56525,SC-24-Z-C-IV
1069.0000,976.0000,-38.998529_-11.654217,587.0000,2887.0000,SC-24-Z-C,2945.0000,2105.0000,0.405272757097401,1,56542,SC-24-Z-C-IV
1156.5000,1055.5000,-38.999247_-11.656012,601.0000,3384.0000,SC-24-Z-C,2978.0000,1839.5000,0.210050916063372,1,56603,SC-24-Z-C-IV
624.0000,751.0000,-38.999606_-11.655294,386.0000,4051.5000,SC-24-Z-C,2104.5000,978.0000,0.457553815728312,1,56584,SC-24-Z-C-IV
1730.5000,1358.5000,-38.999606_-11.657448,776.0000,3533.0000,SC-24-Z-C,3708.5000,2707.0000,0.576811720433627,1,56598,SC-24-Z-C-IV
1000.0000,1027.0000,-38.999247_-11.65673,573.5000,3939.5000,SC-24-Z-C,3064.5000,1993.0000,0.511662227104324,1,56521,SC-24-Z-C-IV
985.0000,876.0000,-38.99817_-11.65673,608.0000,3394.0000,SC-24-Z-C,2227.0000,1338.0000,0.681991342090118,1,56563,SC-24-Z-C-IV
980.0000,972.0000,-38.999247_-11.658166,647.0000,3707.0000,SC-24-Z-C,2724.0000,1574.0000,0.819744942354949,1,56516,SC-24-Z-C-IV
376.0000,505.5000,-38.997093_-11.657448,298.0000,2610.0000,SC-24-Z-C,1426.5000,624.5000,0.558634252222599,1,56555,SC-24-Z-C-IV
845.0000,903.0000,-38.996016_-11.658166,629.0000,4137.0000,SC-24-Z-C,2507.0000,1256.0000,0.015867387603494,1,56562,SC-24-Z-C-IV
847.0000,795.0000,-38.997811_-11.656012,519.5000,3158.0000,SC-24-Z-C,2552.5000,1263.0000,0.745014280261771,1,56549,SC-24-Z-C-IV
806.0000,922.0000,-38.997811_-11.654576,533.0000,3677.0000,SC-24-Z-C,2838.0000,1432.0000,0.474653763815558,1,56600,SC-24-Z-C-IV
937.0000,976.0000,-38.996734_-11.655294,638.0000,3759.0000,SC-24-Z-C,3147.0000,1743.0000,0.030278564805310,1,56518,SC-24-Z-C-IV
761.0000,812.0000,-38.996375_-11.654217,479.0000,3417.0000,SC-24-Z-C,2658.0000,1380.0000,0.549986311403209,1,56559,SC-24-Z-C-IV
1151.0000,1035.0000,-38.995298_-11.655294,606.0000,3488.5000,SC-24-Z-C,3127.5000,1874.0000,0.781897009282543,1,56606,SC-24-Z-C-IV
1159.0000,1179.0000,-38.994939_-11.651345,728.0000,2889.0000,SC-24-Z-C,2761.0000,1892.0000,0.352281312382264,1,56586,SC-24-Z-C-IV
711.0000,804.0000,-38.993862_-11.65314,402.0000,3260.0000,SC-24-Z-C,2207.0000,1255.0000,0.509318855438723,1,56575,SC-24-Z-C-IV
1144.0000,1070.0000,-38.993144_-11.653858,632.0000,2957.5000,SC-24-Z-C,2293.5000,1328.0000,0.059123678575892,1,56533,SC-24-Z-C-IV
1289.5000,1118.5000,-38.993862_-11.653858,678.0000,2895.5000,SC-24-Z-C,2648.5000,1749.5000,0.435653374387403,1,56615,SC-24-Z-C-IV
922.0000,845.5000,-38.994939_-11.653858,508.5000,3671.0000,SC-24-Z-C,2793.5000,1536.0000,0.260465174241251,1,56583,SC-24-Z-C-IV
981.0000,866.0000,-38.994221_-11.652422,559.0000,2739.0000,SC-24-Z-C,2550.0000,1691.0000,0.646374141793213,1,56545,SC-24-Z-C-IV
1025.0000,922.0000,-38.996016_-11.65314,560.0000,2928.0000,SC-24-Z-C,2657.0000,1691.0000,0.010499623598715,1,56541,SC-24-Z-C-IV
761.0000,812.0000,-38.996734_-11.654217,479.0000,3417.0000,SC-24-Z-C,2658.0000,1380.0000,0.783540853992206,1,56573,SC-24-Z-C-IV
937.0000,976.0000,-38.996375_-11.65314,613.0000,3732.0000,SC-24-Z-C,2657.0000,1432.0000,0.232125845428629,1,56613,SC-24-Z-C-IV
718.0000,867.0000,-38.997093_-11.653858,480.0000,4154.0000,SC-24-Z-C,2657.0000,1380.0000,0.203298223505045,1,56531,SC-24-Z-C-IV
1481.5000,1208.0000,-38.99817_-11.493026,734.5000,2842.0000,SC-24-Z-C,2721.0000,2125.5000,0.636943598196734,1,271861,SC-24-Z-C-I
1373.5000,1205.5000,-38.997811_-11.492667,810.0000,2484.0000,SC-24-Z-C,2540.5000,1945.5000,0.451750615273545,1,271874,SC-24-Z-C-I
888.0000,863.5000,-38.998529_-11.491949,592.0000,2665.5000,SC-24-Z-C,2145.0000,1445.5000,0.728999736482078,1,271885,SC-24-Z-C-I
951.5000,943.5000,-38.998529_-11.492308,642.5000,2575.0000,SC-24-Z-C,2167.0000,1451.0000,0.022776007372588,1,271875,SC-24-Z-C-I
1374.5000,1104.5000,-38.998529_-11.489795,761.0000,2480.5000,SC-24-Z-C,2996.0000,2466.5000,0.834771525712858,1,271883,SC-24-Z-C-I
1394.5000,1239.0000,-38.998888_-11.488718,850.5000,2411.5000,SC-24-Z-C,2691.5000,1941.0000,0.445617785467840,1,271860,SC-24-Z-C-I
1077.0000,995.5000,-38.999247_-11.488359,733.5000,2513.5000,SC-24-Z-C,2523.5000,1769.0000,0.131720889904146,1,271872,SC-24-Z-C-I
1242.0000,1123.5000,-38.998888_-11.487282,720.0000,2810.0000,SC-24-Z-C,2794.5000,1853.0000,0.338541234163001,1,271877,SC-24-Z-C-I
1186.0000,1149.0000,-38.998888_-11.486923,758.0000,2569.5000,SC-24-Z-C,3114.0000,1845.5000,0.557726707180055,1,271864,SC-24-Z-C-I
853.0000,926.0000,-38.998529_-11.485846,548.0000,3231.0000,SC-24-Z-C,2712.0000,1475.0000,0.530150164754131,1,271887,SC-24-Z-C-I
2080.5000,1663.0000,-38.999247_-11.475794,1048.5000,3262.5000,SC-24-Z-C,4151.5000,3145.5000,0.992403261262155,1,271876,SC-24-Z-C-I
2455.0000,1903.0000,-38.999247_-11.475435,1235.0000,3473.0000,SC-24-Z-C,4588.5000,3679.0000,0.604231446217481,1,271886,SC-24-Z-C-I
1258.0000,1247.0000,-38.999247_-11.477589,837.0000,3644.5000,SC-24-Z-C,3275.5000,2016.5000,0.072503532819786,1,271856,SC-24-Z-C-I
1609.0000,1376.5000,-38.998529_-11.478307,915.0000,3413.0000,SC-24-Z-C,3858.5000,2601.0000,0.745563259253390,1,271868,SC-24-Z-C-I
2055.0000,1600.5000,-38.999247_-11.478666,1029.5000,3454.5000,SC-24-Z-C,3851.5000,2832.5000,0.413959838719875,1,271880,SC-24-Z-C-I
2322.0000,1887.0000,-38.999606_-11.47723,1290.0000,3720.0000,SC-24-Z-C,4748.5000,3561.5000,0.645708311307474,1,271879,SC-24-Z-C-I
2486.0000,2065.0000,-38.997811_-11.479743,1372.5000,3957.5000,SC-24-Z-C,5618.5000,4440.0000,0.991292412571263,1,271857,SC-24-Z-C-I
1833.0000,1535.5000,-38.997093_-11.48082,1031.5000,3111.5000,SC-24-Z-C,3976.0000,3068.5000,0.627221331121241,1,271884,SC-24-Z-C-I
1454.0000,1178.0000,-38.996734_-11.480461,777.0000,2660.5000,SC-24-Z-C,3366.5000,2631.5000,0.767147240414007,1,271866,SC-24-Z-C-I
1040.5000,1144.5000,-38.994939_-11.480461,694.0000,3546.0000,SC-24-Z-C,3181.0000,1790.0000,0.014542050413148,1,271871,SC-24-Z-C-I
1577.5000,1280.0000,-38.995657_-11.479025,805.0000,3288.0000,SC-24-Z-C,3731.5000,2773.0000,0.257163911201232,1,271889,SC-24-Z-C-I
1802.0000,1471.0000,-38.996734_-11.479025,1025.0000,2717.0000,SC-24-Z-C,3627.5000,3089.5000,0.682137717099003,1,271878,SC-24-Z-C-I
1569.0000,1345.0000,-38.997093_-11.479025,903.5000,2788.5000,SC-24-Z-C,3471.5000,2678.5000,0.487922426089486,1,271855,SC-24-Z-C-I
1524.5000,1423.0000,-38.99817_-11.478666,942.0000,3238.0000,SC-24-Z-C,3564.5000,2392.0000,0.804584401986082,1,271891,SC-24-Z-C-I
1101.5000,1074.0000,-38.997811_-11.476512,686.5000,3360.5000,SC-24-Z-C,3590.0000,2078.0000,0.156436891817968,1,271867,SC-24-Z-C-I
1058.5000,1117.0000,-38.996016_-11.482974,720.5000,3642.5000,SC-24-Z-C,3210.5000,1815.5000,0.995885450342508,1,271873,SC-24-Z-C-I
1482.5000,1353.0000,-38.996734_-11.483692,924.5000,2768.0000,SC-24-Z-C,2866.5000,1985.0000,0.837160435282943,1,271881,SC-24-Z-C-I
1241.0000,1087.0000,-38.996016_-11.485128,652.0000,3183.0000,SC-24-Z-C,3322.0000,2196.0000,0.547684991427072,1,271858,SC-24-Z-C-I
1284.0000,1247.0000,-38.997093_-11.48441,808.0000,2625.0000,SC-24-Z-C,2642.0000,1990.0000,0.390857113429818,1,271869,SC-24-Z-C-I
1586.0000,1300.0000,-38.995298_-11.485128,912.0000,3183.0000,SC-24-Z-C,4502.0000,3741.0000,0.051979084848223,1,271892,SC-24-Z-C-I
853.0000,925.0000,-38.996375_-11.486923,573.0000,3082.0000,SC-24-Z-C,2963.0000,1836.0000,0.167600193003157,1,271859,SC-24-Z-C-I
1068.0000,979.0000,-38.997093_-11.486923,574.0000,2981.0000,SC-24-Z-C,2462.0000,1681.0000,0.380408338489003,1,271870,SC-24-Z-C-I
1241.0000,1194.0000,-38.997093_-11.487282,886.0000,2761.0000,SC-24-Z-C,2820.0000,1989.0000,0.504628830189251,1,271882,SC-24-Z-C-I
1378.0000,1247.0000,-38.997093_-11.489795,779.0000,2710.0000,SC-24-Z-C,2739.0000,1838.0000,0.557888088867911,1,271862,SC-24-Z-C-I
1433.5000,1361.5000,-38.997452_-11.490872,966.5000,2908.0000,SC-24-Z-C,2999.5000,2112.5000,0.321819609488922,1,271863,SC-24-Z-C-I
1454.0000,1361.5000,-38.997093_-11.490513,938.0000,2893.5000,SC-24-Z-C,2774.5000,1934.5000,0.018581992606024,1,271865,SC-24-Z-C-I
674.0000,836.0000,-38.996375_-11.490872,540.0000,3773.5000,SC-24-Z-C,2392.5000,1166.0000,0.564230627056211,1,271888,SC-24-Z-C-I
1452.0000,1136.0000,-38.966937_-11.337579,725.0000,2700.0000,SC-24-Z-C,3347.0000,2754.0000,0.216409412043022,1,271913,SC-24-Z-C-I
1194.0000,1029.0000,-38.966937_-11.335066,646.0000,3477.0000,SC-24-Z-C,3312.0000,2241.0000,0.696332027001213,1,271894,SC-24-Z-C-I
1108.0000,974.0000,-38.961911_-11.33363,594.0000,2778.0000,SC-24-Z-C,2669.0000,2189.0000,0.932949048304003,1,271893,SC-24-Z-C-I
1194.0000,1028.0000,-38.96227_-11.335066,646.0000,2334.0000,SC-24-Z-C,3077.0000,2516.0000,0.514331344934877,1,271895,SC-24-Z-C-I
1150.0000,974.0000,-38.963706_-11.334707,672.0000,2283.0000,SC-24-Z-C,2490.0000,2138.0000,0.704015705298586,1,271907,SC-24-Z-C-I
1370.0000,1187.0000,-38.965142_-11.335784,799.5000,1996.0000,SC-24-Z-C,2383.5000,2169.5000,0.951707552315852,1,271898,SC-24-Z-C-I
1684.0000,1455.0000,-38.964783_-11.335425,1013.0000,2492.0000,SC-24-Z-C,2848.0000,2463.0000,0.224753841028801,1,271920,SC-24-Z-C-I
1435.0000,1215.0000,-38.964783_-11.336502,774.0000,2101.5000,SC-24-Z-C,2818.0000,2377.5000,0.835299182746485,1,271924,SC-24-Z-C-I
1262.5000,1052.0000,-38.966219_-11.336143,748.0000,2075.0000,SC-24-Z-C,2580.0000,2132.0000,0.567010648537513,1,271906,SC-24-Z-C-I
2179.0000,1455.0000,-38.965501_-11.337579,776.0000,3306.0000,SC-24-Z-C,4311.0000,3627.0000,0.741281225936633,1,271916,SC-24-Z-C-I
1323.0000,1082.0000,-38.963706_-11.337938,776.0000,2336.0000,SC-24-Z-C,2895.0000,2252.0000,0.134660857203584,1,271901,SC-24-Z-C-I
1304.0000,1024.0000,-38.964065_-11.337579,694.5000,2074.5000,SC-24-Z-C,2725.5000,2351.0000,0.204722915316503,1,271922,SC-24-Z-C-I
1543.0000,1349.5000,-38.963706_-11.336502,997.0000,2255.5000,SC-24-Z-C,2183.0000,1830.5000,0.179369784318768,1,271918,SC-24-Z-C-I
1411.5000,1266.5000,-38.961911_-11.336861,877.0000,2101.5000,SC-24-Z-C,2653.0000,2246.5000,0.954853978856227,1,271914,SC-24-Z-C-I
1279.0000,1029.0000,-38.962629_-11.338297,750.0000,2283.0000,SC-24-Z-C,2884.0000,2358.0000,0.680333340714799,1,271925,SC-24-Z-C-I
1065.0000,868.0000,-38.961911_-11.338656,594.0000,2387.0000,SC-24-Z-C,2634.0000,2087.0000,0.833763062011566,1,271899,SC-24-Z-C-I
1279.0000,1081.0000,-38.961193_-11.338297,672.0000,2162.0000,SC-24-Z-C,2955.0000,2517.0000,0.167095021060137,1,271908,SC-24-Z-C-I
1243.0000,1044.0000,-38.959757_-11.338297,646.0000,2437.0000,SC-24-Z-C,2857.0000,2305.0000,0.438384705704346,1,271917,SC-24-Z-C-I
1921.0000,1508.0000,-38.959398_-11.33722,957.0000,2830.0000,SC-24-Z-C,3169.0000,2727.0000,0.167564807475272,1,271919,SC-24-Z-C-I
1237.0000,1028.0000,-38.960834_-11.335425,620.0000,2334.0000,SC-24-Z-C,2705.0000,2189.0000,0.572889246408067,1,271926,SC-24-Z-C-I
1542.0000,1272.0000,-38.960475_-11.334707,887.0000,2510.5000,SC-24-Z-C,3158.0000,2613.0000,0.570340573505750,1,271900,SC-24-Z-C-I
1285.0000,1081.0000,-38.959039_-11.334707,654.5000,2428.5000,SC-24-Z-C,2591.5000,2072.5000,0.611929464026203,1,271911,SC-24-Z-C-I
1328.0000,1081.0000,-38.960116_-11.336502,750.0000,2615.0000,SC-24-Z-C,3335.0000,2779.0000,0.470121093110504,1,271912,SC-24-Z-C-I
1367.5000,1210.0000,-38.957962_-11.335425,762.5000,3219.0000,SC-24-Z-C,3024.0000,2217.5000,0.361633425819043,1,271905,SC-24-Z-C-I
1868.0000,1572.0000,-38.958321_-11.337938,1138.0000,2492.0000,SC-24-Z-C,3077.0000,2651.0000,0.175419998947368,1,271897,SC-24-Z-C-I
1816.0000,1516.0000,-38.957962_-11.338297,957.0000,2562.0000,SC-24-Z-C,3275.0000,2806.0000,0.564074882333070,1,271923,SC-24-Z-C-I
1323.0000,1081.0000,-38.957603_-11.339015,698.0000,3170.0000,SC-24-Z-C,2990.0000,2241.0000,0.592515444249843,1,271910,SC-24-Z-C-I
2108.0000,1649.5000,-38.95868_-11.339733,1043.5000,3107.5000,SC-24-Z-C,3497.0000,3205.5000,0.383360175520261,1,271902,SC-24-Z-C-I
1433.0000,1182.0000,-38.960834_-11.339374,813.0000,2521.0000,SC-24-Z-C,3188.5000,2548.5000,0.393526097257117,1,271903,SC-24-Z-C-I
1108.0000,921.0000,-38.961911_-11.339374,542.0000,2664.0000,SC-24-Z-C,2776.0000,1933.0000,0.357660809858859,1,271915,SC-24-Z-C-I
1879.0000,1562.0000,-38.963347_-11.339733,983.0000,3042.0000,SC-24-Z-C,3633.0000,2857.0000,0.329431393113986,1,271904,SC-24-Z-C-I
1196.0000,1029.0000,-38.964424_-11.338297,620.0000,2387.0000,SC-24-Z-C,2919.0000,2292.0000,0.272040732653468,1,271896,SC-24-Z-C-I
893.0000,921.0000,-38.965142_-11.338656,516.0000,3313.0000,SC-24-Z-C,2821.0000,1831.0000,0.903678417579495,1,271909,SC-24-Z-C-I
1611.5000,1297.5000,-38.808977_-11.622984,733.5000,2866.0000,SC-24-Z-C,3455.5000,2692.0000,0.310669336364006,1,56623,SC-24-Z-C-IV
933.0000,806.5000,-38.808259_-11.622625,482.5000,2561.5000,SC-24-Z-C,2452.0000,1670.5000,0.293226234465687,1,56626,SC-24-Z-C-IV
1654.0000,1317.5000,-38.807182_-11.622984,827.0000,2444.0000,SC-24-Z-C,3419.0000,2848.5000,0.960017991868759,1,56619,SC-24-Z-C-IV
894.0000,815.0000,-38.805028_-11.623343,464.0000,2807.0000,SC-24-Z-C,2280.0000,1474.0000,0.710257523761582,1,56622,SC-24-Z-C-IV
1282.0000,1083.0000,-38.805387_-11.622625,673.0000,2581.0000,SC-24-Z-C,2780.0000,2038.0000,0.948501361209085,1,56620,SC-24-Z-C-IV
1959.5000,1730.0000,-38.806464_-11.622625,1181.0000,2807.5000,SC-24-Z-C,2984.0000,2510.0000,0.696567027940814,1,56627,SC-24-Z-C-IV
1414.5000,1214.5000,-38.806823_-11.622266,788.5000,2196.0000,SC-24-Z-C,2680.0000,2255.0000,0.785315020234082,1,56618,SC-24-Z-C-IV
1496.5000,1134.0000,-38.807182_-11.621907,708.0000,2203.0000,SC-24-Z-C,2730.5000,2379.5000,0.086465039449123,1,56625,SC-24-Z-C-IV
